dataset,model_family,seed,epoch,train_loss,val_auroc,val_accuracy,val_ece
human_enhancers_ensembl,small_cnn_rc_aug,23,3.0,0.52626729427382,0.8543194444444444,0.77,0.06656609440222383
human_enhancers_ensembl,small_cnn_rc_aug,23,4.0,0.46683271956998246,0.8654722222222223,0.7925,0.02461936217422286
human_enhancers_ensembl,small_cnn_rc_aug,23,5.0,0.4449700172557387,0.8734611111111111,0.7933333333333333,0.03261390970709422
human_enhancers_ensembl,small_cnn_rc_aug,23,6.0,0.4305191559847011,0.883963888888889,0.7858333333333334,0.08571026482929786
human_enhancers_ensembl,small_cnn_rc_aug,37,1.0,0.6648458977078282,0.6744833333333333,0.6241666666666666,0.03308678218473992
human_enhancers_ensembl,small_cnn_rc_aug,37,2.0,0.642641753651375,0.6964138888888889,0.6366666666666667,0.054481038649876905
human_enhancers_ensembl,small_cnn_rc_aug,37,3.0,0.6188164006832034,0.7164305555555555,0.6641666666666667,0.025041731875389807
human_enhancers_ensembl,small_cnn_rc_aug,37,4.0,0.58841281297595,0.7448722222222222,0.67,0.06049122869968415
human_enhancers_ensembl,small_cnn_rc_aug,37,5.0,0.5532921254634857,0.7866500000000001,0.7191666666666666,0.029805092693616947
human_enhancers_ensembl,small_cnn_rc_aug,37,6.0,0.5033370478208675,0.8167777777777778,0.7416666666666667,0.026204583452393633
human_enhancers_ensembl,small_cnn_rc_aug,49,1.0,0.6710055415020433,0.6938500000000001,0.6308333333333334,0.07188827072580652
human_enhancers_ensembl,small_cnn_rc_aug,49,2.0,0.6247797719267911,0.7719277777777778,0.7,0.05792252601434787
human_enhancers_ensembl,small_cnn_rc_aug,49,3.0,0.554763559685197,0.8442027777777779,0.7441666666666666,0.09626778392742076
human_enhancers_ensembl,small_cnn_rc_aug,49,4.0,0.4857522186844848,0.8721361111111111,0.785,0.04647121667241055
human_enhancers_ensembl,small_cnn_rc_aug,49,5.0,0.44361654270526973,0.8799194444444445,0.7825,0.04821520425379276
human_enhancers_ensembl,small_cnn_rc_aug,49,6.0,0.42404601116513096,0.8832611111111112,0.8033333333333333,0.028749019447714082
human_enhancers_ensembl,small_cnn_rc_aug,61,1.0,0.6681994629460711,0.6856444444444444,0.605,0.11317235258718332
